review_id,product_id,agent_name,sound,noise_cancel,comfort,customer_care,microphone,connectivity,price,built,bluetooth,bass,review_text
303669,140,SIDAK,neutral,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,"First things first, with the bad:Smell. There is a smell that wafts around the headphones. Personally, for me, it is not a problem, and it shouldn't be for you unless you're a wuss, and the smell disappeared completely after a few days anyways.Ear cup gloss. Wow, the ear cups are SHINY. It's that annoying shiny plastic that looks really good for the first five seconds that it's untouched, and then fingerprints happen and it's all smudged. I used a scotchbrite pad to rub it off and also try to make that brushed aluminum texture, but it didn't work out as well as I thought. If you don't like shiny smudged stuff, then you might have a problem with these.Lastly, CONSTRUCTION. Mine has cracks in the headband. I repeat, CRACKS. It has literally been less than two weeks since I received these, and I know for a fact that I've never abusively used these. I'm mostly upset about the crack, because while I do not abuse my headphones, I use them extensively, meaning the crack is inevitably going to spread. And after removing the gloss from the headband I don't even know if I can get a refund or not, and returning is always a hassle. The crack is shown in the picture. Small, but I bet you 20 sets of these phones that it'll spread.There are some good points to these.Sound quality is good, but I'm not an audiophile, so don't take my word for it. I literally class any sound that sounds ""nice"" as good. I will say though that with the ANC on, the sound quality becomes louder, and... crisper? I recommend listening with the ANC on.The plastic feels nice and looks nice. It's just that now cracks are appearing that I'm starting to have doubts. Ear cups and underside of headband are plush and soft.ANC. Cuts off majority of airplane hum, so that's a plus in my book. There's a slight hiss when activated, but it becomes unnoticeable. Fellow humans cannot be blocked out.Overall, I would have given these a 5 for quality per price, but the cracks. The cracks. -3 stars right there. That's a serious killer right there, because I was expecting these to last for a while. They didn't even last two weeks, and I only just now noticed the crack. I literally rushed to the computer as soon as I saw it. Which means that it could have broken some other time in. Just waiting for that fateful day where a snapping sound will signal the sudden limpness of the phones around my ears.UPDATE 5/17/18: Patozan just gifted me with a brand new pair of these, which is really nice. I like these headphones a lot, and it was a shame to see my old pair get cracked. So I'm updating my rating of these back to 5 stars, hoping that it was just that one pair that was abnormally weak or something. I would give an extra star for these if I could just for the prompt customer service - they emailed me a day or two after my review went through. So fast!"
294395,131,Shahrukh,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,First Bluetooth headphones for me and these were great.  Easy to set up and great for listening.  Kept an airplane ride nice and quiet.
308639,145,SIDAK,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Great holds a charge for about 2 hours. Charges within 30 mins if not less. Dock acts as caddy/charger.
294680,131,Priyanka Narula,negative,Not discussed,positive,positive,Not discussed,Not discussed,Not discussed,negative,Not discussed,negative,"I really wanted to like these since they had such great reviews and were extremely affordable for bluetooth headphones, but sadly they were not for me.PROS- Very comfortable. It barely felt like I had anything on.- Lots of bud options - They come with a bunch of different ear bud options (sizes and type) so you're bound to find a good fit.- Customer service is greatCONS- Very bass heavy - Some people prefer that, and if you do, these are definitely a good option for you, but for me, there was way too much bass.- Sound sounds muted - This was weird to me considering how heavy the bass was, but the sound was a bit muted.- Stick out/noticeable on your ears - I'm a girl so they may look better on a bigger dude, but on me, these stuck out too much. My boyfriend even mentioned it without prompting an ask of how they looked."
291922,128,Shahrukh,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Arrived broken
306252,143,Priyanka Narula,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,"Great for the price, got for sons school"
306195,143,SIDAK,Not discussed,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,I bought this for my 5yr old to use at school. I like the padded ears and the fact that it is foldable  (easy to tuck away in a bag). My son loves it so that's a plus too.
288489,125,Priyanka Narula,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,I've tried them all and this blows away all the competition
307988,145,Ankit Saini,positive,Not discussed,positive,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,"These are like really cool! The case is awesome, they???re super comfortable. I ran 8 miles over the weekend and they didn???t budge. They didn???t hurt my ears and they???re LOUD! Charges quick, lasts, comes with multiple size ear buds and i love them! I need to get a set for my hubs!"
280288,117,sachin,Not discussed,positive,Not discussed,Not discussed,Not discussed,positive,positive,Not discussed,Not discussed,Not discussed,"At first I didn't know what to expect from these headphones. The more I use them, the more I like them. I love the range of the headphones as they work through out the house with no signal drops. I have been having them for about 2 weeks now and have never had to charge them yet. These headphones replaced the logitech h800 i had and these are so much better. Has a bigger driver and a bigger lithium battery. 6 hours compared to now 30 hours of battery life. The other big plus is that these headphones are noise cancellation. For the price you cant beat it. I would highly recommend them.Note to windows users. I don't know if you will have the problem I had but there is one setting you will want to change to make your connectivity better. You go to device manager then click on bluetooth. For me I had to find the highspeed adapter and right click to get to properties. You would want to select power management and unclick the power saving option as it can disconnect any bluetooth devices after a small period of time. Once I changed this setting and updated drivers just to be sure the connectivity was so much better."
287499,124,Ankit Saini,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,The bass could sound more clear and the springs aren???t as bad as people make them sound you could only hear them if you move around a lot.
284335,121,sachin,Not discussed,positive,Not discussed,Not discussed,positive,Not discussed,positive,Not discussed,Not discussed,positive,"i have them for more then a month and meanwhile they are awesome earphones it has a great and strong bass and awesome noise canceling. and i would even compare it with any brand named earphones, and it's a great price for such good earphones! and about the microphone meanwhile everybody hears me clear."
285419,122,Priyanka Narula,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,Not discussed,positive,positive,positive,These wireless headphones are by far the best Bluetooth headphones I have ever purchased. I've literally gone through 8 different brands of wireless headphones over the past year seeking high quality and powerful output but no other brand has compared to the bose soundsport yet! Bass is amazing. Bose unique wing design looks funny out of the ear but once in SO comfortable and secure in your ear. I train hard in the gym 6 days a week and these headphones he the job done so well and I never have to worry about them falling out or losing an air right seal in my ear canal. Battery life is only 6 hours but who needs to listen to music for more than 6 hours straight? Not me. If you like beats wireless headphones..throw them in the trash and buy a pair of bose soundsport.
